time,answer,money,get_money,watch,views,gender,lable,url,content,,,,,,,,,,,,,,,,
2018/9/25 12:56,22,6,0,0,160,\,\,https://sns.guahao.com/question/FmyFW24232359807221761,请问我妈妈大腿上长了一个瘤该挂什么科？,,,,,,,,,,,,,,,,
2018/9/25 12:51,9,12,0,0,39,女,\,https://sns.guahao.com/question/WkzRu24231799341219842,60岁女性.免疫力低下.一累就浑身没力气,,,,,,,,,,,,,,,,
2018/9/25 12:49,3,12,0,0,33,\,\,https://sns.guahao.com/question/TqHta24231505828020224,请问哪里有碳酸氢钠漱口液卖.因路途遥远不知能不能代购？谢谢！,,,,,,,,,,,,,,,,
2018/9/25 12:45,2,6,0,0,17,\,\,https://sns.guahao.com/question/URgcF24231020226215937,3周岁小孩能做泪道置管术吗？痛不痛,,,,,,,,,,,,,,,,
2018/9/25 12:43,1,12,12,0,14,\,\,https://sns.guahao.com/question/tPNWB24230757882986498,是小孩3周.右单眼一直有少量眼水！,,,,,,,,,,,,,,,,
2018/9/25 12:38,7,6,0,0,54,女,\,https://sns.guahao.com/question/ZuCxy24230177756184577,女.22岁.右乳下方有个硬结,,,,,,,,,,,,,,,,
2018/9/25 12:32,5,6,0,0,50,男,\,https://sns.guahao.com/question/QfKHy24229395428343810,中药调配能使男人的阴茎增粗？增大？增硬？延时？原理是什么？.国内那家正规医院可以做到？？？,,,,,,,,,,,,,,,,
2018/9/25 12:29,3,6,0,0,18,女,\,https://sns.guahao.com/question/ZRAAV24229077799993345,女.45.乳腺里有低回声.那家医院冶疗效果好.要手术吗？,,,,,,,,,,,,,,,,
2018/9/25 12:25,1,18,18,0,19,\,\,https://sns.guahao.com/question/jqrBs24228564274544641,前几天走路比较多.血不少。现在吃那个宫保止血的药.今天血少了.现在还能继续吃您说的那几种药吗？因为之前药流时候吃过几天.之后就没有吃了。最好能不清宫就不清宫.您有什么指导意见吗。谢谢您?如果要清宫.需要休息多久哈。,,,,,,,,,,,,,,,,
2018/9/25 12:21,1,30,30,0,14,\,\,https://sns.guahao.com/question/XFSiu24228046502428673,是小孩3周.手术时间快吗？具体手术是不是要开刀？,,,,,,,,,,,,,,,,
2018/9/25 12:17,5,6,0,0,29,女,\,https://sns.guahao.com/question/pgFdr24227547610906624,女.三个月大.颈部红色,,,,,,,,,,,,,,,,
2018/9/25 12:10,3,6,0,0,28,\,\,https://sns.guahao.com/question/mbrVT24226685077454850,从昨天早晨开始发了这种红点.前天晚上睡了竹席.昨天换成了被单睡觉.可今天早上有新发的红点.不知道是什么原因.基本上都发在手臂上.腿上较少。,,,,,,,,,,,,,,,,
2018/9/25 12:07,3,0,0,0,17,男,\,https://sns.guahao.com/question/gTthY24226216145960963,男.31岁.请问下结肠镜检查是不是要提前预约然后安排到那一天来医院检查？还是当天就可以检查出结果？,,,,,,,,,,,,,,,,
2018/9/25 12:04,5,12,0,0,23,\,\,https://sns.guahao.com/question/xdYGQ24225844717191171,宝宝2周岁2个月.疑似被狗抓破.但不确定……可以打狂犬疫苗么？？会有什么副作用？,,,,,,,,,,,,,,,,
2018/9/25 11:58,2,6,0,0,14,男,\,https://sns.guahao.com/question/JUkPE24225174985441283,沈化朗....宝宝35天.男孩....做听力双耳没过关怎么办,,,,,,,,,,,,,,,,
2018/9/25 11:58,5,6,0,0,51,\,\,https://sns.guahao.com/question/abyOk24225120719503363,这两张比较后面那张食不是严重了。,,,,,,,,,,,,,,,,
2018/9/25 11:56,1,30,30,0,27,\,\,https://sns.guahao.com/question/VAKhW24224929383776256,沈医生您好.我家孩子左脚马蹄.生下来6个月的时候在南京儿童医院跟腱手术治疗.到现在3周.感觉跑步的时候左脚还是内拐.请问是否需要再次进行手术治疗？需要治疗多久.大概多少费用呢？,,,,,,,,,,,,,,,,
2018/9/25 11:54,2,6,0,0,15,男,\,https://sns.guahao.com/question/VESwL24224638179540995,请问孕前检查男女双方分别有什么注意事项吗？在上海检查是挂门诊号.还是预约体检？非常感谢！,,,,,,,,,,,,,,,,
2018/9/25 11:51,4,6,0,0,20,\,\,https://sns.guahao.com/question/SFtNP24224286248042497,泪道置管术怎么样？会痛吗,,,,,,,,,,,,,,,,
2018/9/25 11:51,7,6,0,0,32,\,\,https://sns.guahao.com/question/KWVnK24224257573715970,做完小月子.四肢酸痛什么原因.应该挂什么科,,,,,,,,,,,,,,,,
2018/9/25 11:47,5,6,0,0,65,\,\,https://sns.guahao.com/question/GcVNC24223709946511361,你好.我总是半夜上厕所.每晚起两到三次。用快郝药能治好吗？我33.晚上睡之前也很少喝水。还有我的性生活时间短是不是和这个有关系。,,,,,,,,,,,,,,,,
2018/9/25 11:45,9,12,0,0,139,男,\,https://sns.guahao.com/question/MMfpl24223532760236034,20个月.男.帮忙看一下严不严重.需要吃药嘛.怎么调理,,,,,,,,,,,,,,,,
2018/9/25 11:38,6,6,0,0,45,\,\,https://sns.guahao.com/question/ddxjj24222616243994626,你好.我总是半夜去厕所,,,,,,,,,,,,,,,,
2018/9/25 11:36,1,30,30,0,12,\,\,https://sns.guahao.com/question/GCcKq24222369518256131,脚背肿痒越发严重.血检.无炎症.过敏.不知道原因。照红光.耳朵扎了两针放毒,,,,,,,,,,,,,,,,
2018/9/25 11:33,1,6,6,0,16,\,\,https://sns.guahao.com/question/gLBDK24222022322126849,就是这样的.今天是第三天了.不疼.就是感觉有异物,,,,,,,,,,,,,,,,
2018/9/25 11:30,7,6,0,0,39,男,\,https://sns.guahao.com/question/OafZH24221631526273026,男.30岁.平时脑力工作.一周3次运动。最近一周左手小拇指感觉发麻.频发。如何治疗.挂什么科。一周前体检身体健康。,,,,,,,,,,,,,,,,
2018/9/25 11:20,5,12,0,0,24,女,\,https://sns.guahao.com/question/xBTdz24220367698591745,女小孩.16岁.在学校上体育课.跑步后.膝关节疼拍片.磁共振.无异常。就是不能做下蹲.蛙跳等运动,,,,,,,,,,,,,,,,
2018/9/25 11:13,2,12,0,0,20,\,\,https://sns.guahao.com/question/TuDpc24219420433907714,八个月宝宝.站立时左脚掌站不平.感觉外侧不着地.右脚掌就能能站平,,,,,,,,,,,,,,,,
2018/9/25 11:12,3,6,0,0,25,女,\,https://sns.guahao.com/question/hIHci24219298341879808,女.35.替孩子问一下.孩子是上个月的31号来的例假.9/9号结束的.年纪11岁.这个月来过了.间隔了15天昨天又来了.怎么间隔这么短怎么回事？（之前来过两次.也是间隔了十多天就来了）,,,,,,,,,,,,,,,,
2018/9/25 11:09,2,12,0,0,18,\,\,https://sns.guahao.com/question/CkEdd24218975451807746,苏北医院有进口唑来磷酸注射吗,,,,,,,,,,,,,,,,
2018/9/25 11:00,2,6,0,0,20,\,\,https://sns.guahao.com/question/eYZwN24217778139496450,小腿昨天下午就痒.以为只是蚊子.早上起来感觉蛮多这种的.都集中在小腿.,,,,,,,,,,,,,,,,
2018/9/25 10:56,4,12,0,0,34,男,\,https://sns.guahao.com/question/Uoazp24217274095271937,男.60.询问种牙.片子显示牙槽骨1.5㎜.不种不？,,,,,,,,,,,,,,,,
2018/9/25 10:54,1,0,0,0,12,男,\,https://sns.guahao.com/question/DZtFu24217088352649218,男.0岁.今天早上六点的时候。在床上给孩子量体温。..孩子九个月大。.把体温计摔到手机上摔碎了。请问手机缝里面的水银要怎么处理？床上的床单已经拿出去晒。房间也正在通风需要通风多久？才能够入住。,,,,,,,,,,,,,,,,
2018/9/25 10:50,1,6,0,0,8,女,\,https://sns.guahao.com/question/SsfWC24216506455883779,21岁.女.献血后.收到通知说血液经检测不符合血液质量标准.是身体出问题了吗,,,,,,,,,,,,,,,,
2018/9/25 10:49,4,6,0,0,18,\,\,https://sns.guahao.com/question/cxODg24216415240224769,妈妈的甲状腺做了全切块2年了.一直没有控制住.现在激素偏高.医生说没有抵抗力了.怎么办？,,,,,,,,,,,,,,,,
2018/9/25 10:47,2,0,0,0,15,女,\,https://sns.guahao.com/question/gENht24216233165520896,女.33岁.月经周期正常30天.9月11号月经干净.19号又流血.到25号已经有7天.血里面好像豆腐渣样.已婚.求解答。,,,,,,,,,,,,,,,,
2018/9/25 10:47,7,12,12,0,30,\,\,https://sns.guahao.com/question/KOGbJ24216192851935235,15岁.这两天大便干燥.肛门擦拭有点血,,,,,,,,,,,,,,,,
2018/9/25 10:47,1,6,6,0,14,\,\,https://sns.guahao.com/question/wiAzq24216162032189443,是硬的.不摸也不痛.什么原因产生的呢,,,,,,,,,,,,,,,,
2018/9/25 10:46,1,12,12,0,7,\,\,https://sns.guahao.com/question/HyeFt24216008868790273,7月做的下腹部ct现在还需要做吗？,,,,,,,,,,,,,,,,
2018/9/25 10:36,1,12,12,0,15,\,\,https://sns.guahao.com/question/EFOJR24214853864423425,你好.我是7月做的下腹部ct.还需要做吗,,,,,,,,,,,,,,,,
2018/9/25 10:34,6,6,0,0,35,\,\,https://sns.guahao.com/question/QZYoC24214606369030145,在床上给孩子量体温的时候.把体温计摔手机上甩碎了.床单已经拿出去晒了.手机缝里卡了水银怎么弄.房间要多久才能住,,,,,,,,,,,,,,,,
2018/9/25 10:33,3,12,0,0,23,男,\,https://sns.guahao.com/question/wNuNW24214469433425923,男、3岁10个月15天、体重31斤、身高不详、昨天洗澡时发现退部膝盖内侧特别突出.不知道对身高发育有没有影响？这腿型和他奶奶的一样.他奶奶只有1米5几.害怕孩子长不高。,,,,,,,,,,,,,,,,
2018/9/25 10:30,6,6,0,0,29,\,\,https://sns.guahao.com/question/Tbkjo24214044753854465,感觉周围很陌生..满脑子胡思乱想..满脑子的问题..没有欲望规划..但会去上班,,,,,,,,,,,,,,,,
2018/9/25 10:30,3,6,0,0,33,男,\,https://sns.guahao.com/question/DxePl24214039804542976,男年龄40岁.看见剪刀等利器就担心自己会拿起来伤害自己！,,,,,,,,,,,,,,,,
2018/9/25 10:21,9,30,0,0,95,女,\,https://sns.guahao.com/question/iRGzk24212873601417217,30岁.女！小肚子疼.吃完就想拉.拉又拉不出！去年8月做的肠镜.今年还有必要做吗？今天验血化验了大便,,,,,,,,,,,,,,,,
2018/9/25 10:18,8,6,0,0,43,\,\,https://sns.guahao.com/question/zOmXJ24212500677427203,在广东省中医学院（总院）开了中药.已吃完.想继续用这些中药.又不想去找医生.该怎么办？,,,,,,,,,,,,,,,,
2018/9/25 10:16,1,0,0,0,22,女,\,https://sns.guahao.com/question/AsqlE24212239516991490,女.30岁.医生.您好！阴道壁长了个鼓鼓的东西不疼不痒的.需要治疗吗？才这次月经过后发现的.月经9.10来的.十号之前三天用过苦参阴道给药.到第四天就来月经了.月经过后发现阴道口靠小阴唇部位有个鼓鼓的东西.不疼不痒没什么感觉.按压也没感觉.需要治疗吗？之前没有这个鼓包！无法提供图片！,,,,,,,,,,,,,,,,
2018/9/25 10:15,2,12,0,0,16,\,\,https://sns.guahao.com/question/YKokb24212213545861123,为什么铁蛋白.1368是什么意思,,,,,,,,,,,,,,,,
2018/9/25 10:11,5,0,0,0,20,女,\,https://sns.guahao.com/question/opFjC24211610954399744,女.21岁.早上起床.脖子右侧起了个软软的小包.不动微痛.动就很痛,,,,,,,,,,,,,,,,
2018/9/25 10:09,7,12,0,0,37,\,\,https://sns.guahao.com/question/LintG24211462748667904,请医生看看这个病例.甲状腺的问题.看看吃什么药.怎么治疗,,,,,,,,,,,,,,,,
2018/9/25 10:09,6,30,0,0,40,男,\,https://sns.guahao.com/question/gOllx24211442691538946,男11年9月出生。经检查医生说图片上标记的牙齿要拔掉.非拔不可。拔了以后安装撑子。可是孩子才7岁要戴4.5年撑子啊！真的是非拔不可吗？有没有别的办法？求解答,,,,,,,,,,,,,,,,
2018/9/25 10:01,4,12,0,0,29,\,\,https://sns.guahao.com/question/qExDU24210367129354242,咽喉滤泡怎么消除.嘉兴地区哪家医院好,,,,,,,,,,,,,,,,
2018/9/25 10:00,3,6,0,0,30,\,\,https://sns.guahao.com/question/ICJpE24210268179464192,hpvA5/A6阳性.第一次检查出来.液基细胞病理正常.有必要做阴道镜吗,,,,,,,,,,,,,,,,
2018/9/25 9:58,12,12,0,0,69,\,\,https://sns.guahao.com/question/VbJTZ24210066987057153,年龄42。背疼.怎么治疗？,,,,,,,,,,,,,,,,
2018/9/25 9:55,2,6,0,0,14,\,\,https://sns.guahao.com/question/hNiUq24209650427691011,做了胸部CT：右肺下叶外基底段支气管腔内点状高密度影...这是什么？？,,,,,,,,,,,,,,,,
2018/9/25 9:55,3,6,0,0,28,\,\,https://sns.guahao.com/question/tAYlT24209593494175746,你好我想质询一下小孩腿上长的是什么,,,,,,,,,,,,,,,,
2018/9/25 9:54,2,6,6,0,34,女,\,https://sns.guahao.com/question/fIRMc24209484622659585,女.55岁.之前参加体检身体基本良好。最近一周额头出现皮肤红色色块.不痒不痛。请问是什么问题.以前从未得过.如何治疗.线下就诊挂什么科？,,,,,,,,,,,,,,,,
2018/9/25 9:51,4,6,6,0,37,\,\,https://sns.guahao.com/question/ZSPlB24209162237935619,老是打哈切是怎么回事？我看百度里说因为大脑供氧不足.我每天也睡了八小时以上.可就是老是打哈切.忍都忍不住.动作幅度还挺大。本人大学生.打哈切真的挺影响我的生活.跟同学出去玩别人以为我想睡觉真的挺不好意思的！我以前高三的时候喜欢开着灯睡觉.不知道和这个有没有关系.求教！！！,,,,,,,,,,,,,,,,
2018/9/25 9:50,1,18,18,0,20,\,\,https://sns.guahao.com/question/vARsN24208993830338561,蒋主任.请问您国庆期间上班吗？可以来您医院做薄层CT并找您看片吗？,,,,,,,,,,,,,,,,
2018/9/25 9:49,4,12,0,0,29,男,\,https://sns.guahao.com/question/cXAxC24208949649670145,朱昕岳.男孩.16个月大.请问用什么药,,,,,,,,,,,,,,,,
2018/9/25 9:48,3,6,6,0,19,\,\,https://sns.guahao.com/question/thDcr24208705077706754,本人33岁.育有一子.以前每月月经量不多.经期5天左右.这个月月经量非常少.每天就几滴.今天第三天.还是特别少.请问我是经期去医院检查还是等例假结束再去.需要做哪些检查？,,,,,,,,,,,,,,,,
2018/9/25 9:46,1,30,30,0,6,\,\,https://sns.guahao.com/question/YFWZi24208568551014401,眼泪流的不是很多.现在不太能睁开.眼睛往上看还能清楚.往下看模糊有重影.医院配了些药物.用了几天貌似没有效果,,,,,,,,,,,,,,,,
2018/9/25 9:44,4,12,0,0,35,\,\,https://sns.guahao.com/question/Cnhtx24208256350093313,右边牙齿舌头那里有点鼓出来.摸着有点痛.什么原因呢,,,,,,,,,,,,,,,,
2018/9/25 9:44,3,6,6,0,30,男,\,https://sns.guahao.com/question/yjRAp24208239417688066,男25岁.昨晚一直胃疼.昨晚吃了盐酸雷尼替丁.然后想吐.没吐出来后.后脑勺巨疼。早上胃又开始疼.再一次吃了盐酸雷尼替丁。,,,,,,,,,,,,,,,,
2018/9/25 9:36,8,12,0,0,122,\,\,https://sns.guahao.com/question/eQKDX24207195484749826,12岁.最近人长高不少.一下瘦了好多,,,,,,,,,,,,,,,,
2018/9/25 9:33,6,6,0,0,28,\,\,https://sns.guahao.com/question/ZZTvG24206914640478210,我是代我儿子问.想咨询一下.他现在是:感情工作双项打击.走不出来.钻牛角尖.不愿和人交流.有自杀倾向,,,,,,,,,,,,,,,,
2018/9/25 9:31,2,6,0,0,19,\,\,https://sns.guahao.com/question/uLsZA24206670909472769,请问上海中医医院徐建主任是在芷江中路那里门诊吗？,,,,,,,,,,,,,,,,
2018/9/25 9:27,3,6,0,0,26,男,\,https://sns.guahao.com/question/RuDsJ24206154731159553,男孩.6岁。昨天发现身上有红疙瘩.在家里还好.下午出门以后特别痒.抓了之后膀子上出现好大的疙瘩。吃了点录雷他定.傍晚好了.几本都消了。今天早上起来一出门又有了。请问这是什么毛病？,,,,,,,,,,,,,,,,
2018/9/25 9:25,11,12,0,0,166,\,\,https://sns.guahao.com/question/uNKMh24205869315031041,医生说的不太懂.麻烦在解释下,,,,,,,,,,,,,,,,
2018/9/25 9:18,1,6,6,0,20,\,\,https://sns.guahao.com/question/prWai24204991854051329,30外切外翻一个月如果再次修复会不会变的更丑,,,,,,,,,,,,,,,,
2018/9/25 9:14,5,30,0,0,40,\,\,https://sns.guahao.com/question/jMhOn24204543030001667,孩子夏天开始长的.两侧都有.有白色头.请问这是什么？有什么办法去除。,,,,,,,,,,,,,,,,
2018/9/25 9:13,4,6,0,0,24,女,\,https://sns.guahao.com/question/JmwGV24204323978248195,女.27岁.前两天睡觉起来.后脑勺下面脖子疼.用手按压有颗粒状有声响,,,,,,,,,,,,,,,,
2018/9/25 9:12,1,12,12,0,12,\,\,https://sns.guahao.com/question/AXYfM24204254633852928,你好.我是9.19带孩子在安医附一院挂汪永专家的号.当时他没叫做角膜刮片.就开了那四瓶眼药水.回了点了下.孩子说眼睛舒服了.不流眼泪.也不疼了.但昨天晚上看见眼球上面有白色物.所以很着急.不知怎么了回事.请问合肥哪家医院可以做角膜刮片？来确珍到底是什么原因导致的.请你回复下.谢谢！,,,,,,,,,,,,,,,,
2018/9/25 9:03,1,12,12,0,43,\,\,https://sns.guahao.com/question/MtapF24203141562007554,孩子学习成绩好.好强.父母没有冷暴力.甚至还很迁就他.向班主任咨询他在学校的状况.老师说一切正常.让我们不要多想.（三个月前他说了一句我认为三观不正的话.我就纠正了一下.然后他就大发雷霆）不理我们俩到现在。还有一个现象不知道我敏感得对不对.感觉他不能看到我和他爸爸太快活之.（是不是他觉得他现在学习很累.看我俩很轻松快活有点心理不平衡？）所以有时候向我们发莫名火？,,,,,,,,,,,,,,,,
2018/9/25 9:03,2,12,0,0,26,女,\,https://sns.guahao.com/question/NKxlB24203079127728130,女.25岁.身上突然长出小疙瘩.用手摸硬硬的.大概6-7个.半年左右.有时大的会痒.有一个挤过没有东西.会流血.身上只有肋骨处有疙瘩,,,,,,,,,,,,,,,,
2018/9/25 8:54,2,0,0,0,10,男,\,https://sns.guahao.com/question/viOSU24201914572931073,男.4岁.小朋友四周岁.从头到脚.全身长了这种像蚊子块的包.很痒很痒.第三天了还没有退下去。请问这是什么,,,,,,,,,,,,,,,,
2018/9/25 8:53,12,30,0,0,118,女,\,https://sns.guahao.com/question/tkPZE24201893259542528,女.48岁.子宫肌留.心脏严重供血不足,,,,,,,,,,,,,,,,
2018/9/25 8:47,2,12,0,0,14,\,\,https://sns.guahao.com/question/PKMLT24201148418260994,面部爆发闭口伴随轻微灼热和痒感.涂了阿达帕林药膏后无效.请问是怎么回事儿.需要就医吗？,,,,,,,,,,,,,,,,
2018/9/25 8:47,1,6,0,0,20,\,\,https://sns.guahao.com/question/zGoVk24201030753386498,脚踝这里有一块硬皮肤.大概有一两个月左右.偶尔有一点点痒.抓破了皮.不知道是茧还是藓.或者别的什么？,,,,,,,,,,,,,,,,
2018/9/25 8:41,1,12,12,0,11,\,\,https://sns.guahao.com/question/rONod24200377207422977,你好梁医生！我还做了个高灵敏度还是低于检测值.2010年生孩子也没检查出来。想再要个孩子.不知道会不会有影响。,,,,,,,,,,,,,,,,
2018/9/25 8:37,3,6,6,0,33,女,\,https://sns.guahao.com/question/DrLIn24199862763421699,22岁.女..8月25药流.以后检查没有流干净.又吃了一些益母草颗粒。9月9日去保定检查说流干净了.hcg是250多。之后洗澡了一次.就开始流血.鲜红色有血块.量大于月经了.就在9月23又再青岛检查说宫腔内有不均回声团.hcg是45了。这个到底是怎么了吗？而且不均回声团比药流后没干净的那次要大了。现在大概是一个什么情况.需要怎么办啊.很着急。,,,,,,,,,,,,,,,,
